codigo,nombre,tipo_estudio,modalidad,tipo_asignatura,prerrequisito,creditos_total,carrera,cohorte,archivo
,QUÍMICA ANALÍTICA CUANTITATIVA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,QUÍMICA DE SOLUCIONESACUOSAS,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0619,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLÉS BÁSICO ELEMENTAL,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0679,FUNDAMENTOS  DE BIODISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0750,PROGRAMACIÓN  AVANZADA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0751,ECOLOGÍA Y  BIODIVERSIDAD,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0065,ECOTOXICOLOGÍA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0752,PRINCIPIOS GENERALES DE BIOTECNOLOGÍA APLICADA AL MEDIO AMBIENTE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0800,TERMODINÁMICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0620,ASIGNATURA  COMPLEMENTARIA  OBLIGATORIA: INGLÉS PRE INTERMEDIO,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0802,MICROBIOLOGÍA  GENERAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0758,PROYECTOS DE INGENIERÍA 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0755,QUÍMICA Y FÍSICA  AMBIENTALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0801,MECÁNICA DE FLUIDOS,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0743,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0757,HIDROLOGÍA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0621,ASIGNATURA  COMPLEMENTARIA  OBLIGATORIA: INGLÉS  INTERMEDIO,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0760,MODELAMIENTO  AMBIENTAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C8266,ECONOMÍA Y  DERECHOS  AMBIENTALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0762,SISTEMA DE INFORMACIÓN GEOGRÁFICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C8267,RESIDUOS  SÓLIDOS Y  CONSUMO  RESPONSABLE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0764,MONITOREO  AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C1335,DESARROLLO  PROFESIONAL 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,ACTIVIDAD  COMPLEMENTARIA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C1342,DESARROLLO PROFESIONAL 2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C8268,EVALUACIÓN DE  IMPACTO  AMBIENTAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0768,TRATAMIENTODE  LAS AGUAS  RESIDUALES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0769,GESTIÓN DE CUENCAS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0770,SERVICIOS  ECOSISTÉMICOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C1343,PROYECTOS DE  INGENIERÍA 2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,ACTIVIDADCOMPLEMENTARIA II,GENERAL,PRESENCIAL,ELECTIVO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0772,ÉTICA,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C8269,TESIS 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0513,CIENCIAS SOCIALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,ACTIVIDADCOMPLEMENTARIA III,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,ACTIVIDADCOMPLEMENTARIA IV,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,ASIGNATURAELECTIVA 1,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,ASIGNATURAELECTIVA 2,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C8270,DISEÑO DE NEGOCIOSEN INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C7774,TRABAJO DE INVESTIGACIÓN,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C8269,5,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0766,CIUDADANÍA Y CONFLICTOS  AMBIENTALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0785,GESTIÓN DE LOSDESASTRES Y  SEGURIDAD,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,ASIGNATURAELECTIVA 3,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,ASIGNATURAELECTIVA 4,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C8272,NORMAS YREGULACIONES EN  INGENIERÍA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0617,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA:INGLÉS  BÁSICO INICIAL,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0619,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA:INGLÉS  BÁSICOELEMENTAL,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0620,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLÉS PRE INTERMEDIO,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0621,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA:INGLÉS  INTERMEDIO,GENERAL,PRESENCIAL,OBLIGATORIO,C0620,2,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE AERÓBICOS YBAILE MODERNO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE AERÓBICOS YBAILE MODERNO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE BÁSQUETBOL I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE BÁSQUETBOL II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE FUTSAL I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE FUTSAL II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,KARATE DO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,KARATE DO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLERDE PERSONALTRAINING I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLERDE PERSONALTRAINING II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE VOLEIBOL I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE VOLEIBOL II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE TAEKWONDO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE TAEKWONDO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DEDANZA DE LACOSTA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE DANZA DE LACOSTA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DEDANZAS DE LASIERRA Y SELVA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DEDANZAS DE LASIERRA Y SELVA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE ORATORIA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE ORATORIA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE TEATRO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE TEATROII,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE MÚSICA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE MÚSICA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE CANTO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE CANTO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE IMPRO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE IMPRO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE BAILE LATINO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE BAILE LATINO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE MARINERANORTEÑA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE MARINERANORTEÑA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE KUNG-FU I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE KUNG-FU II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLERDERONDALLAFEMENINA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLERDERONDALLAFEMENINA II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,"TALLER DE CLOW, IMPRO YTEATRO I",GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,CURSO TALLERFORMULACIÓNDE PERFILES DE PROYECTOS DE  INTERVENCIÓNSOCIAL,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,CURSO TALLER CIUDADANÍAAMBIENTAL Y DESARROLLO SOSTENIBLE,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,TALLER DE TEATROPRE  ELENCOI,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
,APRECIACIÓN DE CINE I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C1638,MITIGACIÓN DE LA CONTAMINACIÓN  DEL AIRE,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C1641,INTERPRETACIÓNDE LA NORMA ISO  45001,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C8983,TRATAMIENTO DEAGUAS CONTAMINADAS,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C1639,GESTIÓN  AMBIENTAL ISO  14001,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C0787,REMEDIACIÓN DE SUELOS CONTAMINADOS,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
C1642,AUDITORÍAS ISO 45001,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2021,ambiental_malla_2021.md
U0130,CÁLCULO DIFERENCIAL PARAINGENIERÍA,,GENERAL,PRESENCIAL,,4,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0013,QUÍMICA GENERAL,,GENERAL,PRESENCIAL,,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0129,ÁLGEBRA MATRICIAL YGEOMETRÍA ANALÍTICA,,GENERAL,PRESENCIAL,,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0006,FILOSOFÍA,,GENERAL,PRESENCIAL,,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0082,COMUNICACIÓN YREDACCIÓN I,,GENERAL,PRESENCIAL,,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0131,INTRODUCCIÓN A LAINGENIERÍA AMBIENTAL,,ESPECÍFICO,PRESENCIAL,,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0150,PROCESOS DE INNOVACIÓNEN INGENIERÍA,,ESPECÍFICO,PRESENCIAL,,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0137,CÁLCULO INTEGRAL PARA INGENIERÍA,,GENERAL,PRESENCIAL,,4,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0138,FÍSICA PARA INGENIERÍA 1,,GENERAL,PRESENCIAL,,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0147,BIOLOGÍA PARA INGENIERÍA,,ESPECÍFICO,PRESENCIAL,,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0149,FUNDAMENTOS DE  PROGRAMACIÓN,,ESPECÍFICO,PRESENCIAL,,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
U0083,COMUNICACIÓN Y  REDACCIÓN II,,GENERAL,PRESENCIAL,,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8425,INGLÉS 1,,GENERAL,PRESENCIAL,,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0741,CÁLCULO VECTORIAL PARA INGENIERÍA,,ESPECÍFICO,PRESENCIAL,,4,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0742,FÍSICA PARA INGENIERÍA 2,,ESPECÍFICO,PRESENCIAL,,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0208,QUÍMICA ORGÁNICA,,ESPECÍFICO,PRESENCIAL,,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0739,GEOLOGÍA Y EDAFOLOGÍA,,ESPECÍFICO,PRESENCIAL,,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0096,FISICOQUÍMICA,,ESPECÍFICO,PRESENCIAL,,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0743,ECUACIONES DIFERENCIALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0741,4,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1231,TRATAMIENTO MATEMÁTICODE DATOS EXPERIMENTALES PARA INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0741,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0745,FÍSICA PARA INGENIERÍA 3,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0742,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8251,FUNDAMENTOS DE QUÍMICAANALÍTICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,"U0013,C0201",5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8243,QUÍMICA DE SOLUCIONESACUOSAS,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,"U0013,C0201",2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8426,INGLÉS 2,GENERAL,PRESENCIAL,OBLIGATORIO,C8425,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8244,TERMODINÁMICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0743,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0997,PROGRAMACIÓN AVANZADA,ESPECÍFICO,NO  PRESENCIAL,OBLIGATORIO,"U0149,C0667",3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0751,ECOLOGÍA Y BIODIVERSIDAD,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,"U0147,C8190",3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0065,ECOTOXICOLOGÍA,DE ESPECIALIDAD,SEMI PRESENCIAL,OBLIGATORIO,"U0147,C8190",3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0752,PRINCIPIOS GENERALES DEBIOTECNOLOGÍA APLICADA AL MEDIO AMBIENTE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0096,4,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1324,FUNDAMENTOS DE DISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,"U0150,C8191",3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8427,INGLÉS 3,GENERAL,PRESENCIAL,OBLIGATORIO,C8426,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8457,FUNDAMENTOS DE  MICROBIOLOGÍA APLICADA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,"U0147,C8190",4,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0755,QUÍMICA Y FÍSICA  AMBIENTALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C8243,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0749,MECÁNICA DE FLUIDOS,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0743,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0602,HIDROLOGÍA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C1231,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1330,PROYECTOS DE INGENIERÍA 1,ESPECÍFICO,SEMI PRESENCIAL,OBLIGATORIO,C1324,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8428,INGLÉS 4,GENERAL,PRESENCIAL,OBLIGATORIO,C8427,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0760,MODELAMIENTO AMBIENTAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0755,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8266,ECONOMÍA Y DERECHOSAMBIENTALES,ESPECÍFICO,NOPRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0762,SISTEMA DE INFORMACIÓN GEOGRÁFICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0997,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1335,DESARROLLO PROFESIONAL 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8267,RESIDUOS SÓLIDOS Y  CONSUMO RESPONSABLE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0755,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0764,MONITOREO AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0755,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8268,EVALUACIÓN DE IMPACTO AMBIENTAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0764,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0768,TRATAMIENTO DE LAS AGUAS RESIDUALES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8243,4,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0769,GESTIÓN DE CUENCAS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0602,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1342,DESARROLLO PROFESIONAL 2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C1335,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0770,SERVICIOS ECOSISTÉMICOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,"C0751,C8267",3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C1343,PROYECTOS DE INGENIERÍA 2,ESPECÍFICO,SEMI PRESENCIAL,OBLIGATORIO,C1330,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0772,ÉTICA,GENERAL,PRESENCIAL,OBLIGATORIO,"U0006,C0090",2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8269,TESIS 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0513,CIENCIAS SOCIALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0614,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8270,DISEÑO DE NEGOCIOS EN INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C1343,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0766,CIUDADANÍA Y CONFLICTOSAMBIENTALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0772,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C7774,TRABAJO DE INVESTIGACIÓN,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C8269,5,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0785,GESTIÓN DE LOS DESASTRES Y SEGURIDAD,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8268,3,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C8272,NORMAS Y REGULACIONES EN INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C8270,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0617,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLÉS  BÁSICOINICIAL,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0619,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLÉS  BÁSICOELEMENTAL,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0620,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLÉS PRE INTERMEDIO,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
C0621,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLÉS  INTERMEDIO,GENERAL,PRESENCIAL,OBLIGATORIO,C0620,2,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE AERÓBICOS YBAILE MODERNO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE AERÓBICOS YBAILE MODERNO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE BÁSQUETBOL I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE BÁSQUETBOL II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE FUTSAL I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE FUTSAL II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,KARATE DO I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,KARATE DO II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE PERSONALTRAINING I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE PERSONALTRAINING II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE VOLEIBOL I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
,TALLER DE VOLEIBOL II,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2023,ambiental_malla_2023.md
