ID,Carrera,Cohorte,Ciclo_ultimo,Promedio,Cursos_aprobados,Creditos_aprobados,Repitencias,Deserto
ING2023_386,Ingeniería Ambiental,2023,8,16.6,85,236,19,0
ING2023_387,Ingeniería Ambiental,2023,4,14.5,43,146,6,0
ING2023_388,Ingeniería Ambiental,2023,4,14.2,43,146,16,0
ING2023_389,Ingeniería Ambiental,2023,3,13.4,32,108,11,0
ING2023_390,Ingeniería Ambiental,2023,6,14.2,63,206,13,0
ING2023_391,Ingeniería Ambiental,2023,1,10.7,10,29,7,0
ING2023_392,Ingeniería Ambiental,2023,3,13.5,31,106,11,0
ING2023_393,Ingeniería Ambiental,2023,4,13.2,43,146,14,0
ING2023_394,Ingeniería Ambiental,2023,4,13.2,43,146,17,0
ING2023_395,Ingeniería Ambiental,2023,3,12.9,28,93,19,0
ING2023_396,Ingeniería Ambiental,2023,7,15.9,74,226,18,0
ING2023_397,Ingeniería Ambiental,2023,4,13.8,41,138,21,1
ING2023_398,Ingeniería Ambiental,2023,7,15.8,75,228,19,0
ING2023_399,Ingeniería Ambiental,2023,2,11.4,19,64,21,0
ING2023_400,Ingeniería Ambiental,2023,6,15.1,64,210,16,0
ING2023_401,Ingeniería Ambiental,2023,3,13.6,31,103,12,0
ING2023_402,Ingeniería Ambiental,2023,6,15.8,64,210,17,0
ING2023_403,Ingeniería Ambiental,2023,1,11.2,10,29,7,0
ING2023_404,Ingeniería Ambiental,2023,4,13.2,42,143,14,0
ING2023_405,Ingeniería Ambiental,2023,4,13.8,41,140,26,1
ING2023_406,Ingeniería Ambiental,2023,4,14.1,43,146,10,0
ING2023_407,Ingeniería Ambiental,2023,4,14.3,43,146,10,0
ING2023_408,Ingeniería Ambiental,2023,4,14.2,43,146,2,0
ING2023_409,Ingeniería Ambiental,2023,7,14.9,74,224,16,0
ING2023_410,Ingeniería Ambiental,2023,4,14.1,43,146,7,0
ING2023_411,Ingeniería Ambiental,2023,2,11.4,19,65,14,0
ING2023_412,Ingeniería Ambiental,2023,5,15.2,54,175,12,0
ING2023_413,Ingeniería Ambiental,2023,4,14.0,42,144,9,0
ING2023_414,Ingeniería Ambiental,2023,6,15.3,64,210,18,0
ING2023_415,Ingeniería Ambiental,2023,3,13.4,30,101,19,0
ING2023_416,Ingeniería Ambiental,2023,2,10.9,16,55,24,0
ING2023_417,Ingeniería Ambiental,2023,7,15.0,75,228,20,0
ING2023_418,Ingeniería Ambiental,2023,4,14.0,43,146,9,0
ING2023_419,Ingeniería Ambiental,2023,8,17.4,86,239,10,0
ING2023_420,Ingeniería Ambiental,2023,7,16.0,74,226,18,0
ING2023_421,Ingeniería Ambiental,2023,4,13.7,42,143,12,0
ING2023_422,Ingeniería Ambiental,2023,3,12.8,30,100,17,1
ING2023_423,Ingeniería Ambiental,2023,3,13.1,32,108,9,0
ING2023_424,Ingeniería Ambiental,2023,6,14.7,64,210,4,1
ING2023_425,Ingeniería Ambiental,2023,7,15.3,75,228,12,0
ING2023_426,Ingeniería Ambiental,2023,1,11.4,9,27,6,1
ING2023_427,Ingeniería Ambiental,2023,5,14.2,54,175,8,0
ING2023_428,Ingeniería Ambiental,2023,6,15.1,64,210,13,0
ING2023_429,Ingeniería Ambiental,2023,6,15.6,63,207,14,1
ING2023_430,Ingeniería Ambiental,2023,3,12.3,32,108,14,0
ING2023_431,Ingeniería Ambiental,2023,6,14.9,63,207,12,0
ING2023_432,Ingeniería Ambiental,2023,4,14.7,43,146,11,0
ING2023_433,Ingeniería Ambiental,2023,3,12.8,32,108,7,0
ING2023_434,Ingeniería Ambiental,2023,6,15.1,64,210,14,0
ING2023_435,Ingeniería Ambiental,2023,5,13.4,54,175,17,1
ING2023_436,Ingeniería Ambiental,2023,3,11.9,27,93,32,0
ING2023_437,Ingeniería Ambiental,2023,5,14.7,53,170,10,0
ING2023_438,Ingeniería Ambiental,2023,2,11.4,20,68,15,0
ING2023_439,Ingeniería Ambiental,2023,4,14.0,42,144,10,0
ING2023_440,Ingeniería Ambiental,2023,7,14.9,75,228,9,0
ING2023_441,Ingeniería Ambiental,2023,3,11.9,28,94,29,0
ING2023_442,Ingeniería Ambiental,2023,4,13.8,42,141,15,0
ING2023_443,Ingeniería Ambiental,2023,6,15.3,62,200,16,0
ING2023_444,Ingeniería Ambiental,2023,3,13.1,32,108,9,0
ING2023_445,Ingeniería Ambiental,2023,4,14.4,43,146,6,0
ING2023_446,Ingeniería Ambiental,2023,2,11.2,19,66,20,0
ING2023_447,Ingeniería Ambiental,2023,5,15.2,54,175,9,0
ING2023_448,Ingeniería Ambiental,2023,6,15.9,64,210,12,0
ING2023_449,Ingeniería Ambiental,2023,1,11.3,7,21,15,0
ING2023_450,Ingeniería Ambiental,2023,6,14.0,63,206,11,0
ING2023_451,Ingeniería Ambiental,2023,3,13.1,32,108,12,0
ING2023_452,Ingeniería Ambiental,2023,2,12.8,21,72,10,0
ING2023_453,Ingeniería Ambiental,2023,3,12.9,31,104,10,0
ING2023_454,Ingeniería Ambiental,2023,4,13.2,42,142,9,0
ING2023_455,Ingeniería Ambiental,2023,6,16.4,62,203,16,0
ING2023_456,Ingeniería Ambiental,2023,6,16.3,64,210,9,0
ING2023_457,Ingeniería Ambiental,2023,5,13.9,53,173,24,1
ING2023_458,Ingeniería Ambiental,2023,5,14.2,54,175,10,0
ING2023_459,Ingeniería Ambiental,2023,3,13.7,32,108,15,0
ING2023_460,Ingeniería Ambiental,2023,4,13.3,43,146,16,0
ING2023_461,Ingeniería Ambiental,2023,4,14.3,43,146,5,0
ING2023_462,Ingeniería Ambiental,2023,4,14.2,43,146,7,0
ING2023_463,Ingeniería Ambiental,2023,4,14.7,42,143,6,0
ING2023_464,Ingeniería Ambiental,2023,2,11.6,18,59,22,0
ING2023_465,Ingeniería Ambiental,2023,8,17.1,86,239,18,0
ING2023_466,Ingeniería Ambiental,2023,4,14.1,43,146,7,0
ING2023_467,Ingeniería Ambiental,2023,2,13.0,21,72,10,1
ING2023_468,Ingeniería Ambiental,2023,2,12.6,21,72,10,0
ING2023_469,Ingeniería Ambiental,2023,8,17.7,86,239,20,0
ING2023_470,Ingeniería Ambiental,2023,3,12.3,31,106,18,0
ING2023_471,Ingeniería Ambiental,2023,4,12.9,42,144,24,0
ING2023_472,Ingeniería Ambiental,2023,5,14.0,54,175,8,0
ING2023_473,Ingeniería Ambiental,2023,3,12.6,32,108,17,0
ING2023_474,Ingeniería Ambiental,2023,5,15.1,54,175,8,0
ING2023_475,Ingeniería Ambiental,2023,8,16.8,86,239,12,0
ING2023_476,Ingeniería Ambiental,2023,7,16.4,75,228,16,1
ING2023_477,Ingeniería Ambiental,2023,6,15.1,64,210,6,0
ING2023_478,Ingeniería Ambiental,2023,3,13.2,30,103,19,0
ING2023_479,Ingeniería Ambiental,2023,6,14.6,64,210,13,0
ING2023_480,Ingeniería Ambiental,2023,2,11.3,19,67,15,0
ING2023_481,Ingeniería Ambiental,2023,3,13.8,30,103,17,0
ING2023_482,Ingeniería Ambiental,2023,3,13.6,30,102,20,1
ING2023_483,Ingeniería Ambiental,2023,5,13.9,54,175,21,0
ING2023_484,Ingeniería Ambiental,2023,6,14.1,64,210,10,0
ING2023_485,Ingeniería Ambiental,2023,5,14.0,54,175,5,0
ING2023_486,Ingeniería Ambiental,2023,7,15.9,75,228,14,0
ING2023_487,Ingeniería Ambiental,2023,3,13.4,28,97,25,0
ING2023_488,Ingeniería Ambiental,2023,1,10.9,9,27,4,0
ING2023_489,Ingeniería Ambiental,2023,5,13.6,54,175,18,0
ING2023_490,Ingeniería Ambiental,2023,5,14.0,53,173,13,0
ING2023_491,Ingeniería Ambiental,2023,2,11.2,18,65,16,0
ING2023_492,Ingeniería Ambiental,2023,1,11.3,9,26,7,1
ING2023_493,Ingeniería Ambiental,2023,6,14.9,64,210,9,0
ING2023_494,Ingeniería Ambiental,2023,1,12.2,9,24,9,0
ING2023_495,Ingeniería Ambiental,2023,3,13.9,32,108,14,1
ING2023_496,Ingeniería Ambiental,2023,3,13.5,32,108,14,1
ING2023_497,Ingeniería Ambiental,2023,5,13.4,53,173,15,0
ING2023_498,Ingeniería Ambiental,2023,7,14.8,75,228,12,0
ING2023_499,Ingeniería Ambiental,2023,7,14.8,75,228,11,0
ING2023_500,Ingeniería Ambiental,2023,6,14.7,64,210,14,0
