ID,Carrera,Cohorte,Ciclo_ultimo,Promedio,Cursos_aprobados,Creditos_aprobados,Repitencias,Deserto
ING2021_409,Ingeniería Informática,2021,5,14.2,53,168,9,0
ING2021_410,Ingeniería Informática,2021,4,14.1,43,127,8,0
ING2021_411,Ingeniería Informática,2021,1,10.1,10,23,2,0
ING2021_412,Ingeniería Informática,2021,5,15.1,54,170,6,0
ING2021_413,Ingeniería Informática,2021,1,11.0,8,21,13,0
ING2021_414,Ingeniería Informática,2021,5,13.4,52,165,21,0
ING2021_415,Ingeniería Informática,2021,8,17.2,87,237,6,0
ING2021_416,Ingeniería Informática,2021,5,13.7,53,169,21,0
ING2021_417,Ingeniería Informática,2021,5,15.0,54,170,11,0
ING2021_418,Ingeniería Informática,2021,3,13.1,32,90,12,0
ING2021_419,Ingeniería Informática,2021,3,13.8,32,90,8,0
ING2021_420,Ingeniería Informática,2021,5,14.2,54,170,8,0
ING2021_421,Ingeniería Informática,2021,2,12.7,20,53,9,0
ING2021_422,Ingeniería Informática,2021,3,12.9,28,82,26,0
ING2021_423,Ingeniería Informática,2021,5,15.5,54,170,9,0
ING2021_424,Ingeniería Informática,2021,7,16.0,75,225,18,0
ING2021_425,Ingeniería Informática,2021,4,12.6,42,124,22,0
ING2021_426,Ingeniería Informática,2021,1,10.0,10,23,6,0
ING2021_427,Ingeniería Informática,2021,5,13.8,53,166,18,0
ING2021_428,Ingeniería Informática,2021,7,15.2,76,226,18,0
ING2021_429,Ingeniería Informática,2021,3,13.1,30,83,14,0
ING2021_430,Ingeniería Informática,2021,5,13.8,52,164,18,0
ING2021_431,Ingeniería Informática,2021,5,14.3,54,170,5,0
ING2021_432,Ingeniería Informática,2021,6,14.3,64,206,15,0
ING2021_433,Ingeniería Informática,2021,2,12.7,19,47,14,1
ING2021_434,Ingeniería Informática,2021,7,14.9,76,226,11,0
ING2021_435,Ingeniería Informática,2021,7,15.5,76,226,17,0
ING2021_436,Ingeniería Informática,2021,5,15.5,54,170,6,0
ING2021_437,Ingeniería Informática,2021,6,15.1,65,208,14,0
ING2021_438,Ingeniería Informática,2021,6,14.2,65,208,14,0
ING2021_439,Ingeniería Informática,2021,6,14.1,65,208,11,0
ING2021_440,Ingeniería Informática,2021,9,16.5,98,248,12,0
ING2021_441,Ingeniería Informática,2021,2,12.9,21,55,5,0
ING2021_442,Ingeniería Informática,2021,6,14.0,65,208,11,0
ING2021_443,Ingeniería Informática,2021,7,16.7,76,226,13,0
ING2021_444,Ingeniería Informática,2021,6,15.4,65,208,11,0
ING2021_445,Ingeniería Informática,2021,1,11.3,9,20,10,1
ING2021_446,Ingeniería Informática,2021,7,15.3,75,224,20,0
ING2021_447,Ingeniería Informática,2021,7,14.8,76,226,12,0
ING2021_448,Ingeniería Informática,2021,2,12.4,18,48,14,0
ING2021_449,Ingeniería Informática,2021,4,12.7,40,119,23,0
ING2021_450,Ingeniería Informática,2021,4,14.1,43,127,13,1
ING2021_451,Ingeniería Informática,2021,7,15.1,76,226,13,0
ING2021_452,Ingeniería Informática,2021,5,15.3,54,170,8,1
ING2021_453,Ingeniería Informática,2021,7,15.6,76,226,6,0
ING2021_454,Ingeniería Informática,2021,4,12.6,41,117,26,0
ING2021_455,Ingeniería Informática,2021,4,13.5,42,126,18,0
ING2021_456,Ingeniería Informática,2021,5,13.4,53,167,26,0
ING2021_457,Ingeniería Informática,2021,3,13.3,32,90,7,0
ING2021_458,Ingeniería Informática,2021,6,14.8,65,208,9,0
ING2021_459,Ingeniería Informática,2021,2,12.5,19,52,18,0
ING2021_460,Ingeniería Informática,2021,4,13.0,41,121,24,0
ING2021_461,Ingeniería Informática,2021,4,13.1,43,127,19,0
ING2021_462,Ingeniería Informática,2021,1,11.3,8,19,12,1
ING2021_463,Ingeniería Informática,2021,3,11.9,24,67,41,0
ING2021_464,Ingeniería Informática,2021,4,14.4,42,122,8,0
ING2021_465,Ingeniería Informática,2021,6,14.8,65,208,11,0
ING2021_466,Ingeniería Informática,2021,3,12.3,31,88,16,0
ING2021_467,Ingeniería Informática,2021,6,14.2,65,208,5,0
ING2021_468,Ingeniería Informática,2021,4,14.0,43,127,6,0
ING2021_469,Ingeniería Informática,2021,3,13.6,31,85,9,1
ING2021_470,Ingeniería Informática,2021,5,15.1,54,170,4,0
ING2021_471,Ingeniería Informática,2021,5,14.6,54,170,10,0
ING2021_472,Ingeniería Informática,2021,4,13.7,42,124,17,0
ING2021_473,Ingeniería Informática,2021,6,14.8,65,208,10,0
ING2021_474,Ingeniería Informática,2021,3,12.9,32,90,10,1
ING2021_475,Ingeniería Informática,2021,5,15.4,54,170,7,0
ING2021_476,Ingeniería Informática,2021,6,15.6,64,205,15,0
ING2021_477,Ingeniería Informática,2021,2,13.0,19,51,11,1
ING2021_478,Ingeniería Informática,2021,4,13.8,42,122,8,0
ING2021_479,Ingeniería Informática,2021,6,15.4,64,206,19,0
ING2021_480,Ingeniería Informática,2021,7,15.5,76,226,12,0
ING2021_481,Ingeniería Informática,2021,2,12.3,21,55,4,0
ING2021_482,Ingeniería Informática,2021,4,14.7,43,127,11,0
ING2021_483,Ingeniería Informática,2021,4,14.1,43,127,10,0
ING2021_484,Ingeniería Informática,2021,2,11.1,20,53,13,0
ING2021_485,Ingeniería Informática,2021,2,13.1,20,54,12,0
ING2021_486,Ingeniería Informática,2021,2,11.0,17,44,18,0
ING2021_487,Ingeniería Informática,2021,2,11.6,19,48,14,0
ING2021_488,Ingeniería Informática,2021,2,13.0,21,55,7,1
ING2021_489,Ingeniería Informática,2021,2,13.1,19,52,12,0
ING2021_490,Ingeniería Informática,2021,7,15.5,76,226,13,0
ING2021_491,Ingeniería Informática,2021,6,15.7,64,205,17,1
ING2021_492,Ingeniería Informática,2021,4,12.4,42,125,10,0
ING2021_493,Ingeniería Informática,2021,6,14.7,65,208,11,0
ING2021_494,Ingeniería Informática,2021,6,14.6,64,205,14,0
ING2021_495,Ingeniería Informática,2021,5,14.3,54,170,8,0
ING2021_496,Ingeniería Informática,2021,5,14.2,54,170,7,0
ING2021_497,Ingeniería Informática,2021,1,10.9,9,22,9,0
ING2021_498,Ingeniería Informática,2021,5,15.0,54,170,11,0
ING2021_499,Ingeniería Informática,2021,7,15.8,76,226,11,0
ING2021_500,Ingeniería Informática,2021,4,12.8,42,125,17,0
