ID,Carrera,Cohorte,Ciclo_ultimo,Promedio,Cursos_aprobados,Creditos_aprobados,Repitencias,Deserto
ING2024_397,Ingeniería Industrial,2024,5,14.1,35,119,3,1
ING2024_398,Ingeniería Industrial,2024,2,12.5,13,47,11,0
ING2024_399,Ingeniería Industrial,2024,3,13.8,21,74,8,1
ING2024_400,Ingeniería Industrial,2024,7,15.3,49,162,4,0
ING2024_401,Ingeniería Industrial,2024,4,12.9,28,95,7,0
ING2024_402,Ingeniería Industrial,2024,5,14.2,35,119,6,1
ING2024_403,Ingeniería Industrial,2024,6,14.7,42,143,4,0
ING2024_404,Ingeniería Industrial,2024,3,13.8,19,68,10,0
ING2024_405,Ingeniería Industrial,2024,4,12.8,27,91,11,0
ING2024_406,Ingeniería Industrial,2024,8,17.8,56,175,9,0
ING2024_407,Ingeniería Industrial,2024,5,15.0,35,119,4,0
ING2024_408,Ingeniería Industrial,2024,1,11.3,6,21,6,0
ING2024_409,Ingeniería Industrial,2024,4,12.4,27,91,13,1
ING2024_410,Ingeniería Industrial,2024,5,13.8,34,116,10,0
ING2024_411,Ingeniería Industrial,2024,5,13.9,34,116,17,0
ING2024_412,Ingeniería Industrial,2024,1,11.4,7,25,4,0
ING2024_413,Ingeniería Industrial,2024,1,11.3,4,14,9,1
ING2024_414,Ingeniería Industrial,2024,7,15.4,48,159,13,0
ING2024_415,Ingeniería Industrial,2024,6,14.5,42,143,7,0
ING2024_416,Ingeniería Industrial,2024,2,11.7,9,32,20,1
ING2024_417,Ingeniería Industrial,2024,6,14.4,42,143,6,0
ING2024_418,Ingeniería Industrial,2024,4,14.3,28,95,7,1
ING2024_419,Ingeniería Industrial,2024,5,14.7,35,119,3,0
ING2024_420,Ingeniería Industrial,2024,2,12.1,14,50,8,0
ING2024_421,Ingeniería Industrial,2024,5,15.1,35,119,7,0
ING2024_422,Ingeniería Industrial,2024,9,16.9,63,197,8,0
ING2024_423,Ingeniería Industrial,2024,2,13.2,13,45,9,1
ING2024_424,Ingeniería Industrial,2024,5,15.1,35,119,2,1
ING2024_425,Ingeniería Industrial,2024,5,13.9,34,116,19,0
ING2024_426,Ingeniería Industrial,2024,4,14.6,28,95,4,0
ING2024_427,Ingeniería Industrial,2024,5,13.8,35,119,12,0
ING2024_428,Ingeniería Industrial,2024,3,13.8,20,71,11,0
ING2024_429,Ingeniería Industrial,2024,3,13.9,21,74,12,0
ING2024_430,Ingeniería Industrial,2024,1,11.5,7,25,5,1
ING2024_431,Ingeniería Industrial,2024,3,13.1,19,65,15,1
ING2024_432,Ingeniería Industrial,2024,3,13.5,21,74,7,0
ING2024_433,Ingeniería Industrial,2024,4,14.6,28,95,4,0
ING2024_434,Ingeniería Industrial,2024,10,18.0,71,218,7,0
ING2024_435,Ingeniería Industrial,2024,2,11.0,14,50,6,0
ING2024_436,Ingeniería Industrial,2024,7,15.2,49,162,6,0
ING2024_437,Ingeniería Industrial,2024,7,16.1,48,159,6,0
ING2024_438,Ingeniería Industrial,2024,4,14.3,28,95,5,0
ING2024_439,Ingeniería Industrial,2024,6,14.6,42,143,7,0
ING2024_440,Ingeniería Industrial,2024,2,12.5,13,48,4,1
ING2024_441,Ingeniería Industrial,2024,3,13.5,21,74,11,0
ING2024_442,Ingeniería Industrial,2024,6,15.8,42,143,6,0
ING2024_443,Ingeniería Industrial,2024,6,14.5,42,143,3,0
ING2024_444,Ingeniería Industrial,2024,3,13.8,21,74,7,0
ING2024_445,Ingeniería Industrial,2024,4,12.8,28,95,11,0
ING2024_446,Ingeniería Industrial,2024,5,13.6,34,114,14,0
ING2024_447,Ingeniería Industrial,2024,2,12.9,14,50,5,0
ING2024_448,Ingeniería Industrial,2024,5,15.0,35,119,5,0
ING2024_449,Ingeniería Industrial,2024,4,14.2,28,95,5,0
ING2024_450,Ingeniería Industrial,2024,3,13.1,20,70,13,0
ING2024_451,Ingeniería Industrial,2024,7,15.1,49,162,7,0
ING2024_452,Ingeniería Industrial,2024,5,14.2,34,116,6,0
ING2024_453,Ingeniería Industrial,2024,5,13.8,35,119,11,0
ING2024_454,Ingeniería Industrial,2024,2,13.2,14,50,5,1
ING2024_455,Ingeniería Industrial,2024,1,10.5,5,17,7,1
ING2024_456,Ingeniería Industrial,2024,6,14.9,42,143,8,0
ING2024_457,Ingeniería Industrial,2024,6,14.2,42,143,14,0
ING2024_458,Ingeniería Industrial,2024,2,12.3,13,46,4,0
ING2024_459,Ingeniería Industrial,2024,2,13.1,14,50,9,1
ING2024_460,Ingeniería Industrial,2024,3,13.9,20,69,8,0
ING2024_461,Ingeniería Industrial,2024,6,16.3,42,143,5,0
ING2024_462,Ingeniería Industrial,2024,7,16.5,49,162,6,0
ING2024_463,Ingeniería Industrial,2024,3,11.9,19,67,17,0
ING2024_464,Ingeniería Industrial,2024,1,12.3,7,25,2,1
ING2024_465,Ingeniería Industrial,2024,6,14.1,42,143,7,0
ING2024_466,Ingeniería Industrial,2024,2,12.7,13,46,8,0
ING2024_467,Ingeniería Industrial,2024,6,15.4,42,143,7,0
ING2024_468,Ingeniería Industrial,2024,5,13.8,35,119,9,0
ING2024_469,Ingeniería Industrial,2024,8,17.1,56,175,11,0
ING2024_470,Ingeniería Industrial,2024,5,15.0,35,119,1,1
ING2024_471,Ingeniería Industrial,2024,4,14.1,27,92,8,0
ING2024_472,Ingeniería Industrial,2024,4,14.7,28,95,6,0
ING2024_473,Ingeniería Industrial,2024,3,12.8,21,74,8,0
ING2024_474,Ingeniería Industrial,2024,8,16.7,56,175,8,0
ING2024_475,Ingeniería Industrial,2024,8,16.4,56,175,11,0
ING2024_476,Ingeniería Industrial,2024,6,14.7,42,143,3,0
ING2024_477,Ingeniería Industrial,2024,5,15.5,35,119,7,0
ING2024_478,Ingeniería Industrial,2024,4,14.0,28,95,3,0
ING2024_479,Ingeniería Industrial,2024,5,14.3,35,119,11,0
ING2024_480,Ingeniería Industrial,2024,7,16.4,49,162,15,0
ING2024_481,Ingeniería Industrial,2024,2,12.2,14,50,3,1
ING2024_482,Ingeniería Industrial,2024,3,12.0,21,74,9,0
ING2024_483,Ingeniería Industrial,2024,5,15.2,35,119,1,1
ING2024_484,Ingeniería Industrial,2024,5,14.5,35,119,10,1
ING2024_485,Ingeniería Industrial,2024,4,14.0,28,95,2,0
ING2024_486,Ingeniería Industrial,2024,4,14.0,28,95,6,1
ING2024_487,Ingeniería Industrial,2024,3,13.1,21,74,4,0
ING2024_488,Ingeniería Industrial,2024,7,14.9,49,162,10,1
ING2024_489,Ingeniería Industrial,2024,1,12.2,7,25,4,0
ING2024_490,Ingeniería Industrial,2024,4,13.1,28,95,10,0
ING2024_491,Ingeniería Industrial,2024,6,15.5,42,143,3,0
ING2024_492,Ingeniería Industrial,2024,5,14.8,35,119,2,0
ING2024_493,Ingeniería Industrial,2024,3,13.7,21,74,5,0
ING2024_494,Ingeniería Industrial,2024,6,15.1,41,139,12,0
ING2024_495,Ingeniería Industrial,2024,2,12.9,13,46,9,0
ING2024_496,Ingeniería Industrial,2024,5,14.3,35,119,10,0
ING2024_497,Ingeniería Industrial,2024,1,11.6,6,22,8,1
ING2024_498,Ingeniería Industrial,2024,3,12.5,20,70,8,1
ING2024_499,Ingeniería Industrial,2024,8,16.3,56,175,7,0
ING2024_500,Ingeniería Industrial,2024,7,14.8,49,162,7,0
