ID,Carrera,Cohorte,Ciclo_ultimo,Promedio,Cursos_aprobados,Creditos_aprobados,Repitencias,Deserto
ING2021_386,Ingeniería Ambiental,2021,5,14.3,58,185,9,1
ING2021_387,Ingeniería Ambiental,2021,3,12.6,32,103,22,1
ING2021_388,Ingeniería Ambiental,2021,6,14.5,69,220,12,0
ING2021_389,Ingeniería Ambiental,2021,5,14.7,55,173,18,1
ING2021_390,Ingeniería Ambiental,2021,4,13.5,45,143,17,0
ING2021_391,Ingeniería Ambiental,2021,2,12.3,23,75,10,1
ING2021_392,Ingeniería Ambiental,2021,1,11.6,9,25,11,1
ING2021_393,Ingeniería Ambiental,2021,3,12.5,33,108,18,0
ING2021_394,Ingeniería Ambiental,2021,3,12.1,32,103,16,0
ING2021_395,Ingeniería Ambiental,2021,4,12.5,46,148,24,0
ING2021_396,Ingeniería Ambiental,2021,4,12.9,45,144,15,0
ING2021_397,Ingeniería Ambiental,2021,5,15.2,58,185,8,0
ING2021_398,Ingeniería Ambiental,2021,3,12.4,33,107,15,0
ING2021_399,Ingeniería Ambiental,2021,3,13.5,34,111,11,0
ING2021_400,Ingeniería Ambiental,2021,7,15.5,80,237,19,0
ING2021_401,Ingeniería Ambiental,2021,6,14.8,68,217,14,0
ING2021_402,Ingeniería Ambiental,2021,6,14.8,69,220,18,0
ING2021_403,Ingeniería Ambiental,2021,4,14.7,46,148,8,0
ING2021_404,Ingeniería Ambiental,2021,5,15.3,58,185,4,0
ING2021_405,Ingeniería Ambiental,2021,6,14.3,69,220,8,0
ING2021_406,Ingeniería Ambiental,2021,5,14.4,57,180,18,0
ING2021_407,Ingeniería Ambiental,2021,4,13.6,45,146,18,0
ING2021_408,Ingeniería Ambiental,2021,6,15.9,69,220,10,0
ING2021_409,Ingeniería Ambiental,2021,2,12.6,22,70,8,1
ING2021_410,Ingeniería Ambiental,2021,8,16.1,92,251,11,0
ING2021_411,Ingeniería Ambiental,2021,2,12.6,23,75,9,0
ING2021_412,Ingeniería Ambiental,2021,5,14.1,58,185,9,0
ING2021_413,Ingeniería Ambiental,2021,2,12.4,23,75,5,0
ING2021_414,Ingeniería Ambiental,2021,1,11.8,8,23,15,1
ING2021_415,Ingeniería Ambiental,2021,6,16.4,69,220,15,0
ING2021_416,Ingeniería Ambiental,2021,7,15.0,81,240,11,0
ING2021_417,Ingeniería Ambiental,2021,7,16.2,81,240,20,0
ING2021_418,Ingeniería Ambiental,2021,4,14.7,46,148,6,0
ING2021_419,Ingeniería Ambiental,2021,7,16.1,81,240,9,0
ING2021_420,Ingeniería Ambiental,2021,4,12.6,45,146,18,0
ING2021_421,Ingeniería Ambiental,2021,5,14.2,58,185,12,0
ING2021_422,Ingeniería Ambiental,2021,10,18.0,116,275,29,0
ING2021_423,Ingeniería Ambiental,2021,6,14.0,69,220,12,0
ING2021_424,Ingeniería Ambiental,2021,3,13.9,33,108,16,0
ING2021_425,Ingeniería Ambiental,2021,5,14.7,57,180,12,0
ING2021_426,Ingeniería Ambiental,2021,4,14.6,46,148,6,0
ING2021_427,Ingeniería Ambiental,2021,7,15.0,80,235,14,0
ING2021_428,Ingeniería Ambiental,2021,4,14.3,46,148,9,0
ING2021_429,Ingeniería Ambiental,2021,6,15.9,69,220,10,0
ING2021_430,Ingeniería Ambiental,2021,8,17.6,92,251,18,0
ING2021_431,Ingeniería Ambiental,2021,4,14.2,46,148,4,0
ING2021_432,Ingeniería Ambiental,2021,4,13.5,43,137,28,0
ING2021_433,Ingeniería Ambiental,2021,4,13.7,45,144,17,0
ING2021_434,Ingeniería Ambiental,2021,9,16.8,104,263,15,0
ING2021_435,Ingeniería Ambiental,2021,6,15.1,69,220,7,0
ING2021_436,Ingeniería Ambiental,2021,7,14.9,81,240,6,0
ING2021_437,Ingeniería Ambiental,2021,6,14.9,69,220,10,1
ING2021_438,Ingeniería Ambiental,2021,3,13.3,33,109,12,1
ING2021_439,Ingeniería Ambiental,2021,3,13.9,32,104,13,0
ING2021_440,Ingeniería Ambiental,2021,5,14.8,58,185,13,0
ING2021_441,Ingeniería Ambiental,2021,3,13.7,32,106,11,1
ING2021_442,Ingeniería Ambiental,2021,6,15.1,69,220,12,0
ING2021_443,Ingeniería Ambiental,2021,8,15.7,91,248,21,0
ING2021_444,Ingeniería Ambiental,2021,1,11.2,10,24,10,0
ING2021_445,Ingeniería Ambiental,2021,3,13.6,33,109,11,1
ING2021_446,Ingeniería Ambiental,2021,4,13.7,45,143,24,0
ING2021_447,Ingeniería Ambiental,2021,7,14.9,81,240,17,0
ING2021_448,Ingeniería Ambiental,2021,5,15.0,58,185,10,0
ING2021_449,Ingeniería Ambiental,2021,10,17.5,116,275,26,0
ING2021_450,Ingeniería Ambiental,2021,7,15.3,81,240,12,0
ING2021_451,Ingeniería Ambiental,2021,5,15.0,58,185,10,1
ING2021_452,Ingeniería Ambiental,2021,5,13.4,54,170,25,0
ING2021_453,Ingeniería Ambiental,2021,4,14.0,46,148,9,0
ING2021_454,Ingeniería Ambiental,2021,3,13.9,34,111,4,0
ING2021_455,Ingeniería Ambiental,2021,1,11.4,10,24,9,1
ING2021_456,Ingeniería Ambiental,2021,4,12.7,46,148,10,0
ING2021_457,Ingeniería Ambiental,2021,6,14.1,69,220,14,0
ING2021_458,Ingeniería Ambiental,2021,1,10.1,11,29,5,0
ING2021_459,Ingeniería Ambiental,2021,2,11.9,21,70,24,0
ING2021_460,Ingeniería Ambiental,2021,2,11.3,18,55,25,0
ING2021_461,Ingeniería Ambiental,2021,6,14.0,69,220,11,1
ING2021_462,Ingeniería Ambiental,2021,2,12.4,21,65,10,0
ING2021_463,Ingeniería Ambiental,2021,6,15.6,69,220,9,0
ING2021_464,Ingeniería Ambiental,2021,1,12.0,10,27,12,0
ING2021_465,Ingeniería Ambiental,2021,5,14.2,57,182,12,0
ING2021_466,Ingeniería Ambiental,2021,4,14.5,46,148,8,0
ING2021_467,Ingeniería Ambiental,2021,1,11.4,11,29,6,0
ING2021_468,Ingeniería Ambiental,2021,3,13.3,34,111,10,1
ING2021_469,Ingeniería Ambiental,2021,2,13.0,23,75,6,0
ING2021_470,Ingeniería Ambiental,2021,7,15.1,81,240,20,0
ING2021_471,Ingeniería Ambiental,2021,5,15.3,58,185,14,0
ING2021_472,Ingeniería Ambiental,2021,6,15.0,69,220,10,0
ING2021_473,Ingeniería Ambiental,2021,6,15.0,67,215,20,0
ING2021_474,Ingeniería Ambiental,2021,4,13.9,43,138,29,1
ING2021_475,Ingeniería Ambiental,2021,7,16.1,81,240,23,0
ING2021_476,Ingeniería Ambiental,2021,4,14.3,45,146,12,1
ING2021_477,Ingeniería Ambiental,2021,4,13.2,45,143,25,0
ING2021_478,Ingeniería Ambiental,2021,6,14.6,69,220,17,0
ING2021_479,Ingeniería Ambiental,2021,4,13.0,46,148,8,0
ING2021_480,Ingeniería Ambiental,2021,1,12.1,10,24,7,0
ING2021_481,Ingeniería Ambiental,2021,2,12.9,23,75,8,0
ING2021_482,Ingeniería Ambiental,2021,1,11.3,10,27,6,0
ING2021_483,Ingeniería Ambiental,2021,5,14.5,58,185,8,0
ING2021_484,Ingeniería Ambiental,2021,8,16.3,92,251,24,0
ING2021_485,Ingeniería Ambiental,2021,7,14.8,81,240,16,0
ING2021_486,Ingeniería Ambiental,2021,7,16.4,81,240,11,0
ING2021_487,Ingeniería Ambiental,2021,4,13.2,45,145,12,0
ING2021_488,Ingeniería Ambiental,2021,1,12.3,10,27,5,1
ING2021_489,Ingeniería Ambiental,2021,6,15.1,68,218,8,1
ING2021_490,Ingeniería Ambiental,2021,2,11.8,17,57,33,0
ING2021_491,Ingeniería Ambiental,2021,4,13.6,44,139,19,1
ING2021_492,Ingeniería Ambiental,2021,3,13.6,34,111,6,0
ING2021_493,Ingeniería Ambiental,2021,4,14.5,46,148,13,1
ING2021_494,Ingeniería Ambiental,2021,1,12.2,10,27,6,0
ING2021_495,Ingeniería Ambiental,2021,2,12.2,22,72,8,0
ING2021_496,Ingeniería Ambiental,2021,4,14.3,46,148,8,0
ING2021_497,Ingeniería Ambiental,2021,6,14.2,68,219,11,0
ING2021_498,Ingeniería Ambiental,2021,4,13.7,44,141,16,0
ING2021_499,Ingeniería Ambiental,2021,6,15.4,69,220,11,1
ING2021_500,Ingeniería Ambiental,2021,4,12.8,44,139,21,0
